user_standort,timestamp_meldung,timestamp_letzteBearbeitung,user_text,user_kategorie,ki_stelle,ki_prio
"(52.426669, 10.790072)",2024-11-07 06:10:41,2024-11-07 21:10:41,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.4235, 10.8)",2024-12-30 22:58:09,2024-12-31 20:58:09,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.420148, 10.769726)",2024-11-09 12:58:11,2024-11-10 04:58:11,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.43, 10.78)",2025-02-15 18:55:41,2025-02-17 15:55:41,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.4278, 10.7856)",2024-11-23 23:36:33,2024-11-24 01:36:33,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.425, 10.782)",2024-10-15 16:08:27,2024-10-16 05:08:27,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.4195, 10.7705)",2024-11-24 01:52:02,2024-11-25 08:52:02,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.43, 10.78)",2025-03-09 04:03:03,2025-03-09 15:03:03,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.420148, 10.769726)",2024-08-13 17:14:46,2024-08-14 13:14:46,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.420148, 10.769726)",2024-08-26 10:13:41,2024-08-27 09:13:41,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.426669, 10.790072)",2024-10-26 13:33:36,2024-10-26 18:33:36,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.421, 10.795)",2024-11-02 05:23:51,2024-11-02 23:23:51,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.428, 10.775)",2025-02-28 12:18:29,2025-02-28 20:18:29,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.4235, 10.8)",2024-11-24 06:20:52,2024-11-25 07:20:52,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.425, 10.782)",2025-01-10 22:07:51,2025-01-12 10:07:51,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4235, 10.8)",2024-12-07 07:42:33,2024-12-08 23:42:33,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.425, 10.782)",2024-09-17 04:32:24,2024-09-17 13:32:24,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.4278, 10.7856)",2024-11-13 17:58:58,2024-11-15 02:58:58,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4195, 10.7705)",2024-09-21 18:16:47,2024-09-23 07:16:47,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.4195, 10.7705)",2024-08-22 12:06:43,2024-08-23 17:06:43,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.420148, 10.769726)",2024-10-10 14:59:59,2024-10-11 22:59:59,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.426669, 10.790072)",2025-01-31 13:29:15,2025-02-01 06:29:15,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.421, 10.795)",2024-10-11 23:41:30,2024-10-13 06:41:30,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.425, 10.782)",2025-01-23 14:35:55,2025-01-24 04:35:55,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.4195, 10.7705)",2024-09-09 00:55:33,2024-09-09 10:55:33,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.4278, 10.7856)",2025-01-05 12:34:35,2025-01-06 08:34:35,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4235, 10.8)",2025-01-16 05:58:08,2025-01-17 05:58:08,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.4235, 10.8)",2024-12-23 09:16:17,2024-12-24 19:16:17,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.420148, 10.769726)",2024-08-07 07:29:36,2024-08-08 18:29:36,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.4278, 10.7856)",2024-11-20 13:03:59,2024-11-21 22:03:59,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.425, 10.782)",2024-08-17 05:13:26,2024-08-18 12:13:26,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.4235, 10.8)",2024-10-27 19:25:58,2024-10-28 00:25:58,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.426669, 10.790072)",2025-01-01 22:21:53,2025-01-02 04:21:53,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.422501, 10.786042)",2024-08-31 10:47:43,2024-09-02 10:47:43,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.4278, 10.7856)",2024-11-28 15:29:51,2024-11-29 22:29:51,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.43, 10.78)",2024-09-06 00:56:20,2024-09-06 17:56:20,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.4235, 10.8)",2024-12-26 21:07:03,2024-12-28 16:07:03,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4195, 10.7705)",2024-11-27 01:48:26,2024-11-27 15:48:26,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.43, 10.78)",2024-08-29 04:34:27,2024-08-29 09:34:27,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.421, 10.795)",2024-10-13 21:35:48,2024-10-15 20:35:48,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.43, 10.78)",2024-09-04 11:57:58,2024-09-05 05:57:58,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4278, 10.7856)",2024-12-14 08:35:20,2024-12-15 08:35:20,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.428, 10.775)",2025-02-09 12:24:17,2025-02-10 03:24:17,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.43, 10.78)",2025-01-23 08:53:09,2025-01-23 11:53:09,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.4235, 10.8)",2024-12-22 17:04:31,2024-12-24 15:04:31,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4195, 10.7705)",2024-10-11 09:41:38,2024-10-12 15:41:38,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4195, 10.7705)",2024-08-19 16:41:52,2024-08-20 08:41:52,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.420148, 10.769726)",2025-01-16 13:06:07,2025-01-17 18:06:07,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.43, 10.78)",2024-12-19 21:22:24,2024-12-21 02:22:24,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.4195, 10.7705)",2024-09-07 02:52:09,2024-09-08 14:52:09,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4195, 10.7705)",2024-10-04 01:49:04,2024-10-05 03:49:04,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.43, 10.78)",2024-10-08 02:44:42,2024-10-08 10:44:42,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.4278, 10.7856)",2024-12-11 17:05:47,2024-12-11 20:05:47,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.425, 10.782)",2024-11-15 13:33:46,2024-11-16 00:33:46,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.43, 10.78)",2024-12-31 13:17:02,2024-12-31 22:17:02,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.4278, 10.7856)",2024-08-04 12:49:53,2024-08-05 09:49:53,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.420148, 10.769726)",2024-11-25 01:10:21,2024-11-26 19:10:21,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.420148, 10.769726)",2025-01-18 22:03:51,2025-01-20 06:03:51,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.426669, 10.790072)",2025-01-12 02:19:39,2025-01-12 10:19:39,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.420148, 10.769726)",2024-08-23 00:44:56,2024-08-23 01:44:56,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.420148, 10.769726)",2024-08-24 14:05:46,2024-08-25 16:05:46,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.422501, 10.786042)",2025-01-25 09:47:21,2025-01-26 02:47:21,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.420148, 10.769726)",2024-11-26 06:16:40,2024-11-27 00:16:40,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.43, 10.78)",2024-08-28 12:53:25,2024-08-29 03:53:25,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.420148, 10.769726)",2024-11-29 02:03:37,2024-11-29 18:03:37,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.422501, 10.786042)",2025-01-03 06:22:23,2025-01-03 23:22:23,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.420148, 10.769726)",2025-01-01 22:31:34,2025-01-03 22:31:34,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.425, 10.782)",2025-02-28 14:44:27,2025-03-01 21:44:27,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.4195, 10.7705)",2025-03-04 20:18:28,2025-03-05 23:18:28,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.422501, 10.786042)",2024-09-08 03:31:19,2024-09-08 04:31:19,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.421, 10.795)",2024-08-09 17:44:44,2024-08-09 23:44:44,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.4195, 10.7705)",2024-10-07 15:23:02,2024-10-09 12:23:02,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.421, 10.795)",2024-10-21 04:28:39,2024-10-22 00:28:39,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.425, 10.782)",2024-10-22 13:33:31,2024-10-23 13:33:31,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.421, 10.795)",2024-08-16 14:26:39,2024-08-17 21:26:39,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.422501, 10.786042)",2024-09-02 22:19:05,2024-09-03 11:19:05,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.421, 10.795)",2024-11-26 05:06:00,2024-11-28 04:06:00,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.420148, 10.769726)",2024-09-30 21:35:35,2024-10-02 19:35:35,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.425, 10.782)",2024-08-06 01:53:54,2024-08-06 20:53:54,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.4195, 10.7705)",2024-12-21 22:34:48,2024-12-22 16:34:48,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.4195, 10.7705)",2025-02-12 08:32:00,2025-02-13 18:32:00,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.4235, 10.8)",2024-08-01 12:03:27,2024-08-02 16:03:27,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.425, 10.782)",2024-09-16 11:05:33,2024-09-17 08:05:33,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.4195, 10.7705)",2024-11-17 16:42:00,2024-11-18 15:42:00,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.421, 10.795)",2024-09-15 04:54:46,2024-09-15 18:54:46,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.428, 10.775)",2025-01-27 19:42:57,2025-01-27 20:42:57,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.426669, 10.790072)",2025-01-19 03:04:46,2025-01-20 12:04:46,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.4235, 10.8)",2024-12-31 03:37:09,2025-01-01 12:37:09,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.422501, 10.786042)",2024-08-27 15:14:00,2024-08-27 21:14:00,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.426669, 10.790072)",2024-10-23 20:16:34,2024-10-24 04:16:34,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.421, 10.795)",2025-03-08 08:46:12,2025-03-09 04:46:12,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.4278, 10.7856)",2025-01-09 13:12:56,2025-01-11 06:12:56,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.426669, 10.790072)",2024-09-02 06:16:37,2024-09-02 23:16:37,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.421, 10.795)",2024-12-31 19:17:43,2025-01-02 07:17:43,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.426669, 10.790072)",2024-11-17 16:30:35,2024-11-18 10:30:35,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.422501, 10.786042)",2024-12-04 06:15:09,2024-12-05 19:15:09,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.420148, 10.769726)",2024-08-12 19:50:12,2024-08-14 06:50:12,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.422501, 10.786042)",2025-02-20 02:38:26,2025-02-21 21:38:26,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.422501, 10.786042)",2025-01-31 09:08:23,2025-02-01 15:08:23,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.422501, 10.786042)",2024-10-27 03:23:57,2024-10-28 03:23:57,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.425, 10.782)",2024-09-22 02:31:45,2024-09-22 18:31:45,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.4278, 10.7856)",2024-10-17 16:05:28,2024-10-18 04:05:28,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.420148, 10.769726)",2024-10-11 16:04:34,2024-10-12 15:04:34,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4278, 10.7856)",2024-11-18 13:01:34,2024-11-18 16:01:34,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.420148, 10.769726)",2024-10-18 09:12:22,2024-10-19 14:12:22,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.420148, 10.769726)",2024-10-30 13:27:52,2024-10-31 04:27:52,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.421, 10.795)",2024-12-03 16:14:36,2024-12-04 02:14:36,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.4278, 10.7856)",2024-08-22 05:17:51,2024-08-23 09:17:51,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.4195, 10.7705)",2025-03-12 14:13:33,2025-03-13 15:13:33,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.425, 10.782)",2024-12-16 12:26:55,2024-12-18 04:26:55,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.43, 10.78)",2024-10-05 18:54:48,2024-10-06 17:54:48,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.421, 10.795)",2025-03-06 08:53:38,2025-03-07 01:53:38,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.421, 10.795)",2025-02-11 01:46:27,2025-02-12 02:46:27,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.426669, 10.790072)",2024-10-17 19:00:31,2024-10-19 08:00:31,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4195, 10.7705)",2024-11-17 05:55:06,2024-11-19 05:55:06,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.425, 10.782)",2024-09-27 19:17:09,2024-09-29 13:17:09,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.425, 10.782)",2024-12-22 19:33:41,2024-12-24 15:33:41,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.421, 10.795)",2025-01-27 17:11:42,2025-01-27 22:11:42,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.425, 10.782)",2024-11-12 22:52:11,2024-11-13 05:52:11,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.428, 10.775)",2024-12-21 21:57:12,2024-12-23 08:57:12,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.426669, 10.790072)",2024-08-12 03:28:09,2024-08-13 14:28:09,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.421, 10.795)",2024-10-25 16:17:51,2024-10-26 21:17:51,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.43, 10.78)",2024-09-22 07:26:39,2024-09-24 04:26:39,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.43, 10.78)",2024-08-09 20:08:47,2024-08-11 02:08:47,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.422501, 10.786042)",2025-02-01 04:36:49,2025-02-01 15:36:49,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.422501, 10.786042)",2024-11-24 01:00:54,2024-11-25 11:00:54,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.420148, 10.769726)",2024-12-15 21:01:54,2024-12-17 03:01:54,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.4235, 10.8)",2024-12-18 09:26:05,2024-12-19 06:26:05,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.421, 10.795)",2025-02-15 05:34:48,2025-02-17 04:34:48,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.4278, 10.7856)",2024-12-22 17:46:42,2024-12-23 10:46:42,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.426669, 10.790072)",2024-09-24 23:09:31,2024-09-25 18:09:31,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.425, 10.782)",2025-01-16 23:44:04,2025-01-17 16:44:04,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.421, 10.795)",2024-12-05 15:10:43,2024-12-06 07:10:43,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.425, 10.782)",2025-03-09 20:19:13,2025-03-10 23:19:13,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.43, 10.78)",2024-12-16 08:56:18,2024-12-16 11:56:18,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.425, 10.782)",2024-12-25 04:31:04,2024-12-25 10:31:04,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.4195, 10.7705)",2024-10-11 20:00:18,2024-10-13 13:00:18,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.43, 10.78)",2024-11-24 08:56:24,2024-11-25 18:56:24,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.4235, 10.8)",2025-01-31 07:08:49,2025-01-31 08:08:49,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.422501, 10.786042)",2025-03-07 10:07:03,2025-03-08 21:07:03,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.426669, 10.790072)",2025-03-12 13:45:11,2025-03-12 21:45:11,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.420148, 10.769726)",2024-11-13 10:53:14,2024-11-15 04:53:14,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.420148, 10.769726)",2025-02-18 03:35:05,2025-02-20 00:35:05,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.4235, 10.8)",2024-11-16 11:33:42,2024-11-16 23:33:42,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.425, 10.782)",2025-01-24 00:08:24,2025-01-25 19:08:24,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4195, 10.7705)",2024-08-06 00:14:23,2024-08-06 20:14:23,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.426669, 10.790072)",2024-12-12 02:09:37,2024-12-12 07:09:37,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.421, 10.795)",2024-12-05 02:04:00,2024-12-06 20:04:00,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.4195, 10.7705)",2025-02-12 10:12:54,2025-02-12 17:12:54,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.425, 10.782)",2024-10-01 06:49:48,2024-10-01 09:49:48,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.420148, 10.769726)",2025-02-17 03:41:07,2025-02-17 20:41:07,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.426669, 10.790072)",2024-12-02 22:47:50,2024-12-04 11:47:50,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.421, 10.795)",2024-10-30 15:40:01,2024-10-31 06:40:01,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.422501, 10.786042)",2025-01-20 21:41:47,2025-01-21 18:41:47,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.43, 10.78)",2024-12-13 12:18:34,2024-12-14 09:18:34,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.425, 10.782)",2024-11-03 18:09:56,2024-11-04 02:09:56,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.421, 10.795)",2024-10-24 11:03:55,2024-10-26 07:03:55,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4235, 10.8)",2024-08-05 08:48:34,2024-08-06 10:48:34,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.421, 10.795)",2024-10-18 00:40:46,2024-10-19 19:40:46,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.43, 10.78)",2024-11-07 17:00:14,2024-11-08 03:00:14,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.428, 10.775)",2024-11-18 05:59:01,2024-11-19 03:59:01,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.43, 10.78)",2024-12-17 07:57:20,2024-12-17 18:57:20,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.428, 10.775)",2025-01-10 11:32:07,2025-01-10 18:32:07,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.428, 10.775)",2024-08-19 00:51:09,2024-08-19 19:51:09,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.426669, 10.790072)",2025-02-18 16:48:07,2025-02-19 22:48:07,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4235, 10.8)",2024-12-10 04:37:58,2024-12-11 02:37:58,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.421, 10.795)",2024-11-24 05:00:41,2024-11-25 06:00:41,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.422501, 10.786042)",2025-01-09 07:10:45,2025-01-10 03:10:45,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.422501, 10.786042)",2025-02-17 07:11:20,2025-02-18 15:11:20,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.4195, 10.7705)",2024-12-26 04:52:47,2024-12-26 15:52:47,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.4235, 10.8)",2024-08-21 21:07:48,2024-08-22 08:07:48,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4235, 10.8)",2024-12-22 15:37:57,2024-12-24 06:37:57,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.425, 10.782)",2025-03-06 06:40:16,2025-03-07 08:40:16,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.428, 10.775)",2024-11-23 14:16:15,2024-11-25 00:16:15,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.420148, 10.769726)",2024-12-01 03:18:18,2024-12-01 04:18:18,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.425, 10.782)",2025-01-05 17:38:14,2025-01-06 14:38:14,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.43, 10.78)",2025-02-05 16:41:27,2025-02-07 11:41:27,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
