user_standort,timestamp_meldung,timestamp_letzteBearbeitung,user_text,user_kategorie,ki_stelle,ki_prio
"(52.4278, 10.7856)",2024-12-29 12:45:17,2024-12-31 01:45:17,"Das Gras ist zu hoch, mein Hund sieht nichts",Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.428, 10.775)",2025-02-20 18:52:26,2025-02-22 10:52:26,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4278, 10.7856)",2025-02-02 04:41:56,2025-02-03 16:41:56,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,high
"(52.426669, 10.790072)",2024-11-24 22:10:01,2024-11-25 20:10:01,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.426669, 10.790072)",2024-09-09 00:08:32,2024-09-10 21:08:32,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,medium
"(52.421, 10.795)",2024-11-08 01:09:47,2024-11-08 17:09:47,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.425, 10.782)",2024-09-27 18:23:06,2024-09-29 01:23:06,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.422501, 10.786042)",2024-08-07 00:49:09,2024-08-07 08:49:09,Die Mauer ist schmutzig,Vandalismus,Stadtreinigung,low
"(52.43, 10.78)",2024-10-11 07:49:07,2024-10-12 06:49:07,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,low
"(52.4278, 10.7856)",2025-02-21 07:05:47,2025-02-22 15:05:47,Unkraut wuchert überall im Park,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.4235, 10.8)",2024-10-07 19:33:17,2024-10-08 18:33:17,"Das Gras ist zu hoch, mein Hund sieht nichts",Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.428, 10.775)",2024-11-10 08:58:41,2024-11-10 19:58:41,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4195, 10.7705)",2024-12-31 07:10:15,2024-12-31 15:10:15,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.4278, 10.7856)",2024-11-25 10:50:08,2024-11-26 19:50:08,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.4278, 10.7856)",2025-01-11 03:41:07,2025-01-12 09:41:07,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,medium
"(52.428, 10.775)",2024-08-16 07:03:51,2024-08-18 05:03:51,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.425, 10.782)",2025-02-24 20:09:36,2025-02-25 08:09:36,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,low
"(52.4278, 10.7856)",2025-01-12 22:30:35,2025-01-14 15:30:35,Kleine Äste nach dem Sturm liegen noch herum,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.425, 10.782)",2024-10-05 22:04:42,2024-10-06 03:04:42,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.4235, 10.8)",2024-11-08 05:47:14,2024-11-09 09:47:14,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,medium
"(52.43, 10.78)",2025-01-16 18:38:15,2025-01-18 03:38:15,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,medium
"(52.43, 10.78)",2025-03-02 23:57:55,2025-03-03 05:57:55,Laub auf dem Gehweg,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.422501, 10.786042)",2024-12-14 13:27:33,2024-12-15 05:27:33,Die Mauer ist schmutzig,Vandalismus,Stadtreinigung,low
"(52.426669, 10.790072)",2024-09-10 09:51:50,2024-09-11 00:51:50,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.425, 10.782)",2025-01-31 09:19:46,2025-02-01 12:19:46,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,low
"(52.422501, 10.786042)",2024-11-05 03:55:25,2024-11-06 22:55:25,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.4278, 10.7856)",2025-02-02 09:25:15,2025-02-03 06:25:15,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.4195, 10.7705)",2024-10-31 03:18:32,2024-11-01 17:18:32,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.421, 10.795)",2024-11-14 02:07:49,2024-11-15 17:07:49,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.422501, 10.786042)",2025-02-07 23:27:01,2025-02-08 14:27:01,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,low
"(52.426669, 10.790072)",2024-09-14 07:59:47,2024-09-15 03:59:47,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.4278, 10.7856)",2024-09-16 10:10:23,2024-09-18 02:10:23,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.428, 10.775)",2024-10-21 03:39:25,2024-10-22 17:39:25,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.4278, 10.7856)",2024-08-31 01:14:28,2024-08-31 14:14:28,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.420148, 10.769726)",2025-01-05 00:26:03,2025-01-05 11:26:03,Laub auf dem Gehweg,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.4278, 10.7856)",2025-01-14 03:10:24,2025-01-15 21:10:24,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.425, 10.782)",2024-11-22 20:19:35,2024-11-23 07:19:35,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,low
"(52.428, 10.775)",2024-09-06 08:53:31,2024-09-06 17:53:31,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,low
"(52.4235, 10.8)",2025-01-28 04:40:59,2025-01-29 15:40:59,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,medium
"(52.43, 10.78)",2024-11-02 10:26:57,2024-11-03 13:26:57,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4195, 10.7705)",2024-10-19 06:56:59,2024-10-20 06:56:59,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,low
"(52.420148, 10.769726)",2025-03-10 15:51:40,2025-03-11 08:51:40,Kleine Äste nach dem Sturm liegen noch herum,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.43, 10.78)",2024-09-30 18:14:29,2024-10-01 00:14:29,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,low
"(52.428, 10.775)",2025-02-26 22:23:46,2025-02-28 19:23:46,Die Mauer ist schmutzig,Vandalismus,Stadtreinigung,medium
"(52.425, 10.782)",2024-10-23 09:24:43,2024-10-24 11:24:43,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,high
"(52.43, 10.78)",2025-02-24 11:46:05,2025-02-25 12:46:05,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.4235, 10.8)",2025-03-05 12:20:57,2025-03-07 09:20:57,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.4195, 10.7705)",2024-11-13 06:58:17,2024-11-14 14:58:17,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.43, 10.78)",2025-02-07 23:01:19,2025-02-09 20:01:19,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.4235, 10.8)",2025-01-23 18:00:04,2025-01-24 02:00:04,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.43, 10.78)",2024-12-25 00:33:57,2024-12-26 14:33:57,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.4278, 10.7856)",2024-08-10 21:11:01,2024-08-11 03:11:01,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.426669, 10.790072)",2024-10-28 06:28:15,2024-10-29 06:28:15,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.425, 10.782)",2024-12-25 06:59:26,2024-12-25 17:59:26,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.4278, 10.7856)",2024-12-31 08:30:24,2024-12-31 09:30:24,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4235, 10.8)",2024-12-12 08:24:13,2024-12-12 13:24:13,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.422501, 10.786042)",2024-09-09 09:10:25,2024-09-10 18:10:25,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,medium
"(52.425, 10.782)",2024-10-12 01:24:44,2024-10-12 17:24:44,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.4195, 10.7705)",2025-01-06 21:11:43,2025-01-08 06:11:43,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.4195, 10.7705)",2024-11-08 00:39:50,2024-11-08 12:39:50,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.43, 10.78)",2025-01-13 15:46:53,2025-01-14 22:46:53,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.425, 10.782)",2024-10-22 10:18:27,2024-10-24 03:18:27,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.420148, 10.769726)",2024-12-02 18:39:03,2024-12-03 23:39:03,Unkraut wuchert überall im Park,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.420148, 10.769726)",2025-02-18 18:15:54,2025-02-20 18:15:54,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,medium
"(52.421, 10.795)",2024-11-08 11:59:38,2024-11-09 02:59:38,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.43, 10.78)",2024-09-23 17:20:31,2024-09-25 11:20:31,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.422501, 10.786042)",2024-12-17 18:26:35,2024-12-18 19:26:35,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.422501, 10.786042)",2025-01-13 21:22:24,2025-01-15 19:22:24,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.422501, 10.786042)",2025-03-04 15:42:34,2025-03-06 06:42:34,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,low
"(52.425, 10.782)",2024-08-18 14:16:38,2024-08-18 16:16:38,Graffiti an der Brücke sieht hässlich aus,Vandalismus,Stadtreinigung,low
"(52.421, 10.795)",2024-10-25 13:02:22,2024-10-25 21:02:22,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.422501, 10.786042)",2024-11-08 20:22:07,2024-11-10 19:22:07,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,medium
"(52.4235, 10.8)",2024-08-29 02:28:49,2024-08-30 07:28:49,Laub auf dem Gehweg,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.426669, 10.790072)",2025-01-04 22:00:41,2025-01-05 04:00:41,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,low
"(52.43, 10.78)",2024-08-11 10:40:19,2024-08-12 16:40:19,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.426669, 10.790072)",2024-10-04 10:31:09,2024-10-05 10:31:09,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.422501, 10.786042)",2025-01-17 07:34:44,2025-01-17 23:34:44,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.4235, 10.8)",2024-09-20 08:20:01,2024-09-21 09:20:01,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,low
"(52.426669, 10.790072)",2025-02-22 14:49:41,2025-02-24 01:49:41,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.421, 10.795)",2024-10-20 15:56:07,2024-10-22 04:56:07,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,low
"(52.4278, 10.7856)",2025-01-04 20:01:38,2025-01-05 14:01:38,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.420148, 10.769726)",2024-11-20 14:10:07,2024-11-21 20:10:07,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,high
"(52.43, 10.78)",2025-01-01 21:35:49,2025-01-03 14:35:49,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.420148, 10.769726)",2024-12-09 16:52:33,2024-12-11 12:52:33,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.422501, 10.786042)",2024-11-11 10:23:49,2024-11-12 21:23:49,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,medium
"(52.422501, 10.786042)",2024-11-17 09:21:40,2024-11-18 00:21:40,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.426669, 10.790072)",2024-11-23 02:02:52,2024-11-24 19:02:52,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.420148, 10.769726)",2025-03-12 03:36:28,2025-03-12 23:36:28,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.428, 10.775)",2025-02-26 13:39:22,2025-02-28 06:39:22,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.420148, 10.769726)",2024-11-28 07:01:47,2024-11-30 06:01:47,Die Mauer ist schmutzig,Vandalismus,Stadtreinigung,low
"(52.422501, 10.786042)",2024-08-19 16:18:46,2024-08-20 20:18:46,Unkraut wuchert überall im Park,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.4235, 10.8)",2024-09-27 01:01:32,2024-09-27 15:01:32,Unkraut wuchert überall im Park,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.43, 10.78)",2024-08-22 13:04:05,2024-08-23 21:04:05,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.4235, 10.8)",2024-09-22 23:51:13,2024-09-24 03:51:13,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.4278, 10.7856)",2024-08-27 07:09:56,2024-08-29 04:09:56,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.4235, 10.8)",2024-09-13 15:32:54,2024-09-14 01:32:54,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.425, 10.782)",2025-01-23 12:11:48,2025-01-23 14:11:48,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.422501, 10.786042)",2025-01-22 02:56:05,2025-01-23 16:56:05,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.422501, 10.786042)",2024-11-09 06:47:12,2024-11-10 08:47:12,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,low
"(52.43, 10.78)",2025-02-13 00:52:36,2025-02-14 02:52:36,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.425, 10.782)",2024-12-02 03:02:46,2024-12-02 15:02:46,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,medium
"(52.425, 10.782)",2025-03-09 10:44:09,2025-03-10 19:44:09,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.43, 10.78)",2024-08-16 05:06:26,2024-08-17 14:06:26,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.428, 10.775)",2024-11-13 20:17:41,2024-11-15 14:17:41,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,medium
"(52.43, 10.78)",2025-03-05 04:21:52,2025-03-06 08:21:52,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,low
"(52.426669, 10.790072)",2024-12-24 09:55:51,2024-12-26 01:55:51,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,high
"(52.4235, 10.8)",2024-11-01 04:55:11,2024-11-02 07:55:11,Kleine Äste nach dem Sturm liegen noch herum,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.422501, 10.786042)",2024-11-17 17:34:07,2024-11-17 21:34:07,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.420148, 10.769726)",2025-02-02 12:14:29,2025-02-03 07:14:29,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,high
"(52.43, 10.78)",2025-02-27 04:27:20,2025-02-28 14:27:20,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.421, 10.795)",2025-01-29 23:26:50,2025-01-31 17:26:50,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.426669, 10.790072)",2025-03-12 20:39:27,2025-03-13 21:39:27,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.425, 10.782)",2025-01-02 10:18:48,2025-01-02 20:18:48,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,medium
"(52.43, 10.78)",2024-10-26 20:24:55,2024-10-27 15:24:55,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,medium
"(52.43, 10.78)",2025-01-13 08:45:25,2025-01-14 15:45:25,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.4235, 10.8)",2024-12-20 21:16:50,2024-12-22 14:16:50,Unkraut wuchert überall im Park,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.421, 10.795)",2024-11-30 03:06:33,2024-12-02 02:06:33,Laub auf dem Gehweg,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.425, 10.782)",2024-08-22 07:15:44,2024-08-24 04:15:44,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,medium
"(52.420148, 10.769726)",2025-03-02 09:37:48,2025-03-03 14:37:48,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.421, 10.795)",2025-01-18 11:35:44,2025-01-18 22:35:44,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.421, 10.795)",2024-09-22 11:58:17,2024-09-22 19:58:17,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,medium
"(52.425, 10.782)",2024-12-23 03:56:05,2024-12-24 11:56:05,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.4195, 10.7705)",2024-08-16 05:57:34,2024-08-18 04:57:34,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.420148, 10.769726)",2024-11-26 04:06:48,2024-11-27 03:06:48,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.421, 10.795)",2025-01-28 15:41:59,2025-01-30 14:41:59,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,low
"(52.426669, 10.790072)",2024-09-05 00:49:21,2024-09-05 07:49:21,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.4278, 10.7856)",2024-11-04 23:06:01,2024-11-05 00:06:01,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4235, 10.8)",2024-09-06 16:48:56,2024-09-08 07:48:56,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,low
"(52.43, 10.78)",2024-08-22 10:06:27,2024-08-23 17:06:27,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.428, 10.775)",2025-01-02 13:40:01,2025-01-04 09:40:01,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.422501, 10.786042)",2024-12-19 13:17:09,2024-12-20 18:17:09,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.422501, 10.786042)",2024-10-07 06:20:49,2024-10-08 23:20:49,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4195, 10.7705)",2024-12-03 22:30:03,2024-12-05 09:30:03,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.4195, 10.7705)",2025-02-07 21:13:01,2025-02-09 18:13:01,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,medium
"(52.421, 10.795)",2025-02-28 23:12:05,2025-03-01 15:12:05,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,low
"(52.4278, 10.7856)",2025-01-03 06:22:33,2025-01-04 17:22:33,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,low
"(52.421, 10.795)",2024-08-09 20:51:51,2024-08-10 09:51:51,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,low
"(52.420148, 10.769726)",2025-01-22 14:29:28,2025-01-23 10:29:28,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.428, 10.775)",2024-09-24 01:12:47,2024-09-24 09:12:47,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.428, 10.775)",2025-02-18 06:42:42,2025-02-18 12:42:42,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.420148, 10.769726)",2025-02-13 02:00:05,2025-02-15 00:00:05,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,high
"(52.420148, 10.769726)",2024-11-28 12:34:47,2024-11-28 17:34:47,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,low
"(52.421, 10.795)",2024-11-09 12:46:05,2024-11-10 01:46:05,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,medium
"(52.425, 10.782)",2024-11-30 18:54:54,2024-12-01 11:54:54,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.428, 10.775)",2025-03-07 00:58:16,2025-03-07 10:58:16,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.4235, 10.8)",2025-03-05 14:29:54,2025-03-06 07:29:54,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.4235, 10.8)",2024-12-14 05:17:08,2024-12-14 07:17:08,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,medium
"(52.426669, 10.790072)",2024-10-11 22:08:10,2024-10-12 04:08:10,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,low
"(52.4278, 10.7856)",2024-10-14 02:08:22,2024-10-14 11:08:22,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.425, 10.782)",2024-11-21 18:38:25,2024-11-22 01:38:25,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,low
"(52.4235, 10.8)",2024-09-02 20:18:56,2024-09-03 00:18:56,Laub auf dem Gehweg,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.422501, 10.786042)",2024-08-11 18:50:24,2024-08-12 09:50:24,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.4235, 10.8)",2025-02-19 06:06:21,2025-02-20 07:06:21,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.426669, 10.790072)",2025-01-20 02:51:21,2025-01-20 23:51:21,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,low
"(52.420148, 10.769726)",2024-09-22 09:08:15,2024-09-23 00:08:15,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.422501, 10.786042)",2025-03-06 08:06:20,2025-03-08 01:06:20,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,high
"(52.428, 10.775)",2024-09-01 09:38:24,2024-09-01 17:38:24,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.422501, 10.786042)",2024-11-22 00:28:04,2024-11-23 07:28:04,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4278, 10.7856)",2024-09-22 09:00:01,2024-09-24 06:00:01,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.425, 10.782)",2025-02-12 05:09:04,2025-02-14 02:09:04,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,high
"(52.421, 10.795)",2024-09-30 05:06:15,2024-09-30 14:06:15,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,low
"(52.422501, 10.786042)",2025-03-05 16:38:12,2025-03-05 19:38:12,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,high
"(52.428, 10.775)",2025-03-12 16:38:21,2025-03-14 10:38:21,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.4235, 10.8)",2024-09-22 04:27:07,2024-09-23 12:27:07,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,medium
"(52.421, 10.795)",2024-12-19 21:13:28,2024-12-21 12:13:28,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,medium
"(52.422501, 10.786042)",2025-01-31 17:28:33,2025-02-02 04:28:33,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.425, 10.782)",2025-01-19 20:15:17,2025-01-21 09:15:17,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,low
"(52.428, 10.775)",2024-08-03 11:34:21,2024-08-04 18:34:21,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,high
"(52.422501, 10.786042)",2024-10-21 21:13:54,2024-10-22 17:13:54,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,low
"(52.4278, 10.7856)",2024-09-11 01:30:17,2024-09-12 20:30:17,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.4235, 10.8)",2024-08-10 00:05:23,2024-08-11 21:05:23,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,low
"(52.4195, 10.7705)",2024-12-01 11:15:56,2024-12-03 06:15:56,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.4278, 10.7856)",2024-09-10 07:34:53,2024-09-10 11:34:53,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,low
"(52.421, 10.795)",2025-01-08 19:26:59,2025-01-10 10:26:59,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,low
"(52.420148, 10.769726)",2024-11-26 09:42:57,2024-11-26 10:42:57,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,high
